amount,beneficiary_new,device_new,location_changed,transaction_count_last_hour,is_night_transaction,fraud
39522,0,1,1,1,1,1
95003,1,1,0,11,0,1
23020,1,1,1,5,0,1
60115,0,1,0,6,0,1
58667,0,1,0,10,1,1
87519,0,0,0,2,1,0
44019,1,0,1,1,0,0
39408,1,0,0,3,1,0
45112,0,0,0,14,1,0
29433,1,1,0,2,0,0
18743,0,1,0,8,0,0
47019,0,1,1,4,1,1
24109,1,0,0,11,1,1
69375,0,1,1,9,1,1
34118,1,0,0,7,1,1
10375,1,1,1,11,1,1
90361,1,0,1,4,1,1
71379,0,1,1,6,0,1
32891,1,0,0,2,1,0
49193,1,0,1,8,0,1
98830,1,0,1,3,1,1
21043,0,0,1,7,0,1
56655,0,0,0,10,0,0
97713,1,0,1,10,0,1
94616,0,0,1,14,0,1
22807,0,1,0,1,1,1
45209,0,1,0,1,0,0
79766,0,1,1,11,0,1
72579,0,0,0,7,1,1
61884,1,1,1,12,1,1
79579,0,0,1,9,0,1
82506,1,0,0,6,1,1
57231,1,0,0,1,0,1
63513,1,0,0,10,0,1
19377,0,1,0,12,1,0
59333,0,0,0,13,0,1
11028,0,1,0,4,0,0
77917,0,1,0,10,1,1
89149,1,1,1,3,0,1
18044,1,1,0,14,1,1
78069,0,1,0,1,1,1
41754,0,0,0,0,0,0
97408,0,1,0,6,1,1
7346,0,1,1,14,1,1
31261,0,1,0,6,1,1
89863,1,1,1,2,0,1
55669,0,0,0,7,0,0
22712,0,0,1,3,0,0
36907,1,0,0,9,0,1
482,0,0,0,11,0,0
4232,0,0,1,3,1,0
54538,0,0,0,15,0,0
78773,0,1,1,15,1,1
24241,0,0,0,11,0,0
33782,0,0,1,0,1,0
56946,0,1,1,0,1,1
23732,0,1,0,11,0,0
76664,0,1,1,11,1,1
55191,1,0,1,11,1,1
15158,0,1,1,15,0,1
57665,1,0,1,4,1,1
76731,1,1,0,4,1,1
57852,0,0,1,11,1,1
60231,0,0,1,9,0,1
95708,0,0,1,12,0,1
39044,1,1,0,15,1,1
95457,0,0,1,3,0,0
54638,0,1,0,3,1,1
38834,0,0,1,13,0,1
34431,1,0,1,12,1,1
70701,1,1,0,6,1,1
73334,0,0,0,8,0,0
89610,0,1,0,2,1,1
23840,0,0,0,15,0,0
43331,0,1,0,1,1,0
49529,0,0,0,14,0,0
67413,0,1,1,3,0,1
11569,0,1,1,1,1,1
88854,1,1,1,9,1,1
78778,0,1,0,4,0,0
16384,0,1,1,10,1,1
67835,0,0,0,13,0,0
27790,1,1,0,3,1,1
12436,0,1,1,11,1,1
97728,1,0,1,9,1,1
64063,0,0,0,1,1,0
21948,0,0,0,0,1,0
55939,1,1,0,5,0,1
29172,0,1,0,7,0,1
80567,1,1,0,1,1,1
7477,0,1,0,11,1,1
67718,1,0,1,13,0,1
76907,0,0,1,8,0,1
82952,0,0,1,10,0,1
35794,0,0,1,2,1,0
55277,0,0,0,6,1,0
16027,1,0,1,11,1,1
27351,1,1,0,3,1,1
28624,0,0,0,15,1,1
86801,1,0,1,9,1,1
70666,1,0,1,1,0,1
60511,1,0,1,2,1,1
66713,0,0,0,6,1,1
56302,1,0,1,4,0,1
86196,0,1,0,5,1,1
85356,0,0,1,3,0,0
54074,0,0,0,13,1,1
1989,0,0,1,9,1,1
38966,1,0,0,5,1,1
98920,1,0,1,14,1,1
92053,0,0,1,2,1,1
36009,0,1,0,9,1,1
25318,0,0,1,1,1,0
83499,0,1,1,2,0,1
23572,1,0,0,0,0,0
50343,1,1,0,5,0,1
31801,1,1,1,13,1,1
22810,0,1,0,7,1,1
74638,1,0,0,6,0,1
30311,1,0,1,4,1,1
49716,1,0,0,8,1,1
26520,1,0,0,8,0,1
48718,0,1,1,8,0,1
57071,1,1,0,9,0,1
23246,1,0,1,10,0,1
35356,0,1,0,11,0,1
83147,1,1,1,0,0,1
56057,1,1,1,6,1,1
12699,1,1,1,1,1,1
16431,0,0,0,10,1,0
72252,1,0,1,9,1,1
67778,1,1,1,8,1,1
53653,0,1,0,13,0,1
34291,1,0,0,0,0,0
34271,1,0,1,12,1,1
54997,1,1,0,10,0,1
95516,1,0,0,12,1,1
34278,0,0,1,6,1,1
83941,1,1,0,8,1,1
84734,1,1,1,7,1,1
40845,0,0,1,5,1,1
61917,0,1,1,3,1,1
17146,1,0,0,10,1,1
97692,0,1,1,2,1,1
67903,1,0,1,1,1,1
42446,1,0,0,2,0,0
18620,1,1,1,2,0,1
99595,1,1,0,15,1,1
68805,1,1,0,6,1,1
54488,0,0,0,13,0,0
39951,1,0,1,12,1,1
30591,0,0,0,6,0,0
57738,1,0,1,1,1,1
16357,1,1,1,11,1,1
56199,0,1,0,12,0,1
58361,1,0,1,15,1,1
49164,1,1,0,9,1,1
77096,1,0,1,14,1,1
98828,0,1,1,14,1,1
62401,1,0,1,4,0,1
55314,1,1,0,9,1,1
26277,1,0,0,10,1,1
85524,0,0,0,1,0,0
36506,0,1,1,12,1,1
19762,0,1,1,10,0,1
43816,1,1,0,10,0,1
88813,0,1,1,1,0,1
34208,1,0,0,2,0,0
40426,1,1,0,2,1,1
10631,0,0,1,6,1,1
52763,1,0,1,9,1,1
55812,0,1,1,0,1,1
96185,1,1,1,4,0,1
93425,0,1,1,10,1,1
69142,0,1,0,7,0,1
95781,0,0,1,13,1,1
41459,1,1,0,13,0,1
8893,1,0,1,2,0,0
69821,1,1,0,9,1,1
59222,0,0,0,8,1,1
44609,0,1,1,9,1,1
449,0,1,1,9,0,1
97919,0,0,1,7,1,1
70521,1,1,1,15,1,1
12618,0,0,0,11,0,0
88483,0,0,0,11,1,1
35166,1,1,0,11,0,1
69204,1,0,0,15,1,1
81707,0,1,0,5,1,1
47417,0,1,1,11,0,1
70621,0,0,0,9,0,1
94010,0,0,0,2,1,0
24882,1,0,0,9,0,0
90426,1,1,0,1,0,1
8398,1,0,1,6,1,1
11523,1,1,0,6,0,1
43660,1,1,0,1,0,1
29388,0,0,0,9,1,0
59053,1,0,0,1,1,1
80566,1,1,1,14,1,1
31213,1,1,1,3,0,1
77565,0,0,1,8,1,1
7318,1,1,0,3,0,0
13815,1,1,0,0,0,1
83520,0,0,1,4,0,0
70295,0,1,0,4,0,0
46740,1,0,1,12,0,1
69447,0,1,1,2,0,1
45354,0,0,1,15,0,1
72355,1,0,0,5,0,1
6211,1,1,1,15,0,1
25183,1,0,0,11,0,1
43966,0,0,1,0,0,0
52454,0,1,0,9,0,1
23945,1,0,1,11,1,1
34636,1,1,1,1,0,1
11035,1,1,1,8,0,1
12390,1,1,1,13,0,1
67578,1,1,1,11,1,1
81815,0,0,0,12,0,0
84923,0,0,0,2,0,0
72977,1,0,1,15,1,1
10538,0,0,0,6,1,0
99705,1,1,0,5,1,1
9723,0,1,1,1,1,1
40421,1,0,0,11,0,1
62258,0,0,1,7,0,1
64774,0,1,1,13,1,1
90378,0,0,1,5,0,1
21694,0,0,0,4,0,0
27581,0,1,1,13,1,1
63664,1,1,0,12,1,1
72407,0,1,1,8,1,1
62351,1,0,0,7,1,1
10737,1,1,1,10,0,1
91853,1,1,1,8,0,1
92604,1,1,0,13,1,1
99795,0,0,1,13,1,1
29462,1,1,1,10,0,1
84159,1,1,0,12,1,1
78592,1,0,0,1,0,0
96621,0,0,0,12,0,0
11354,1,1,0,5,1,1
16648,1,0,1,5,1,1
53867,0,1,1,1,0,1
4502,1,0,0,6,1,1
756,0,1,0,14,0,0
69172,1,1,1,3,1,1
34337,1,1,0,11,0,1
20316,1,0,1,15,1,1
83067,0,1,0,1,1,1
51884,1,0,0,4,1,1
58354,0,1,0,5,0,1
42171,0,0,0,15,1,0
42046,0,0,0,12,0,0
34155,0,1,1,15,1,1
98192,1,0,1,0,1,1
10872,0,0,1,15,1,1
9081,0,1,1,3,1,1
21754,1,0,0,13,1,1
71075,0,0,1,15,1,1
58419,1,1,1,10,0,1
2556,1,1,1,8,0,1
29283,1,1,1,3,1,1
73982,0,0,0,8,0,0
53173,0,1,0,11,0,1
77922,1,1,0,1,0,1
16230,1,1,1,14,0,1
80651,1,0,0,8,1,1
22768,1,1,1,10,1,1
13713,0,1,1,15,1,1
51677,1,1,1,6,1,1
31267,0,1,1,11,0,1
45190,1,1,1,11,0,1
52850,0,0,1,3,0,0
22073,0,0,1,14,0,1
2491,1,0,1,12,1,1
33455,1,1,0,9,0,1
45883,1,1,0,6,1,1
48971,1,0,0,14,0,1
79855,1,0,0,2,1,1
80810,0,0,0,14,0,0
60394,1,0,1,13,0,1
41073,1,0,1,4,0,1
75899,0,1,1,12,0,1
26044,1,1,0,11,1,1
78002,1,0,1,1,1,1
17511,0,1,0,6,0,0
14055,0,0,0,8,0,0
79215,1,1,0,15,1,1
29815,1,1,0,10,1,1
54369,1,0,1,0,0,1
87157,0,1,0,11,1,1
73594,0,1,0,5,1,1
87838,1,0,1,8,0,1
66498,1,1,0,2,0,1
25806,0,0,1,5,1,1
49594,0,0,1,4,1,1
40225,1,1,1,8,1,1
48898,0,0,1,10,1,1
10115,0,0,1,2,0,0
59101,0,0,1,4,0,0
72532,0,0,1,13,1,1
70493,1,1,0,8,1,1
21833,0,0,1,7,0,1
42520,1,0,0,3,0,0
22249,0,1,0,6,0,1
63235,1,1,1,15,0,1
1485,1,1,1,3,0,1
49542,0,1,0,15,1,1
90414,0,1,0,3,1,1
5578,1,1,0,9,0,1
51209,0,0,0,5,1,1
85865,1,1,1,13,1,1
14411,0,1,0,10,0,1
89455,0,1,1,1,1,1
30176,1,0,1,3,1,1
16272,0,1,0,6,1,1
18738,1,1,0,14,1,1
15548,1,0,0,7,1,1
44786,0,1,0,4,0,0
55601,0,1,1,8,0,1
79199,0,0,1,7,1,1
89549,0,0,1,11,1,1
42865,0,1,1,10,1,1
75323,0,1,0,0,0,0
39979,0,0,0,7,0,0
74988,1,1,1,0,0,1
99500,1,0,1,15,0,1
91753,0,0,0,11,1,1
59331,0,1,0,4,1,1
730,1,0,1,8,0,1
77510,1,0,0,14,1,1
34030,0,1,1,14,1,1
8048,0,1,1,7,1,1
86090,1,0,0,15,0,1
29938,0,0,1,13,1,1
99050,1,1,1,3,0,1
71251,1,0,1,14,0,1
71062,0,1,1,0,1,1
21359,1,0,1,11,1,1
54305,0,0,0,1,1,0
62052,1,1,1,11,1,1
54931,1,1,0,14,0,1
50877,0,1,1,8,0,1
76117,0,1,1,11,1,1
56968,1,0,1,2,0,1
17429,1,1,0,14,1,1
57644,1,1,0,6,1,1
49415,0,1,1,5,1,1
87928,0,0,1,7,1,1
17141,1,0,0,1,1,0
85710,0,1,0,5,0,1
89807,0,0,0,6,0,0
36790,1,0,1,0,1,1
33993,0,0,1,11,0,1
44798,1,1,1,4,1,1
17996,1,0,1,1,0,0
34821,1,1,1,15,1,1
14076,0,0,1,5,1,1
40865,0,0,1,7,1,1
99732,1,0,1,10,0,1
73124,1,1,1,0,0,1
30074,0,0,0,7,0,0
4580,0,1,1,13,0,1
75687,0,1,1,5,1,1
91806,0,1,0,9,1,1
22864,0,1,1,9,1,1
56082,0,0,0,5,0,0
688,0,1,0,1,0,0
64019,1,1,0,4,0,1
89373,0,0,0,15,1,1
48147,1,0,1,8,1,1
18120,0,0,1,12,1,1
61240,1,0,0,11,0,1
89352,1,1,1,5,0,1
94643,1,0,1,10,1,1
24825,0,0,1,15,0,1
90381,0,1,0,13,0,1
34128,1,1,0,7,0,1
63725,0,1,1,3,1,1
12637,1,0,0,13,1,1
63458,0,0,0,11,0,1
17230,0,0,0,11,0,0
29832,0,1,0,8,0,1
76841,1,0,0,10,1,1
16469,0,1,0,14,0,0
78945,0,0,1,10,1,1
91324,0,1,0,9,1,1
76491,1,0,1,4,1,1
10550,0,0,0,9,1,0
30985,1,1,1,5,1,1
25170,1,0,1,9,1,1
65034,0,1,1,15,0,1
53328,1,0,0,5,0,1
35517,0,1,0,9,1,1
54987,0,0,0,9,0,1
8726,1,1,1,7,1,1
16804,1,0,1,12,0,1
48068,1,0,0,7,1,1
30368,0,0,1,1,0,0
19539,1,0,0,3,1,0
23991,1,1,0,8,1,1
55294,0,0,0,8,0,1
29299,0,1,1,14,1,1
20798,0,1,1,13,1,1
10902,1,0,0,5,0,0
21533,1,1,0,12,1,1
5697,0,0,0,1,0,0
39502,1,1,0,9,1,1
59293,1,0,1,10,1,1
93737,1,0,0,3,1,1
64680,0,0,1,14,1,1
74929,0,0,1,7,1,1
2619,1,1,0,5,1,1
67390,1,0,1,14,0,1
67070,0,0,0,0,1,0
36437,1,0,0,1,0,0
55556,1,0,0,4,1,1
33326,0,1,0,14,0,0
31783,0,1,0,10,0,1
6417,0,0,0,10,0,0
63994,0,1,1,10,1,1
77138,1,0,1,4,0,1
44780,1,1,0,2,0,1
48893,0,0,1,7,0,1
67847,0,0,0,11,0,0
93881,0,1,1,2,1,1
43770,1,1,1,15,0,1
56754,0,0,0,8,1,1
2387,1,0,1,4,0,1
86231,1,1,0,10,0,1
201,1,1,0,10,0,1
20264,0,1,1,11,1,1
58478,1,0,1,6,0,1
3242,0,0,0,1,0,0
98968,1,0,0,6,0,1
67398,0,0,0,8,1,0
50677,0,0,1,15,1,1
69232,1,1,0,11,0,1
50144,1,1,0,12,1,1
68782,0,0,1,4,1,1
332,0,1,1,4,0,0
27727,1,1,1,0,1,1
29365,0,0,0,12,1,1
99745,1,0,1,11,1,1
72009,0,1,1,2,1,1
63120,1,0,1,12,1,1
48934,0,1,1,3,0,1
39988,1,1,0,11,1,1
27261,1,0,0,1,1,0
77245,0,0,0,4,1,0
45464,1,1,0,7,1,1
63291,0,0,0,3,1,0
90213,1,0,0,13,0,1
37215,1,0,0,3,0,0
87234,0,0,1,9,1,1
3216,0,1,1,1,0,1
76927,0,1,1,14,0,1
66946,1,0,1,12,0,1
28222,0,0,1,7,0,0
3704,0,0,1,7,1,1
80720,1,0,0,15,1,1
57467,1,1,1,13,1,1
67206,1,0,1,3,1,1
19141,1,0,1,10,1,1
647,0,0,0,1,0,0
37713,0,1,1,14,1,1
24276,1,0,1,1,1,1
67809,0,0,1,2,1,1
56638,0,0,0,6,0,0
69201,1,1,1,1,1,1
54663,0,1,0,15,1,1
42430,1,1,1,4,0,1
21080,1,0,1,12,0,1
32123,1,0,1,2,1,1
5546,0,0,0,1,0,0
89103,1,0,1,3,0,1
53677,0,1,0,0,1,1
12226,0,0,0,10,1,0
18845,1,1,1,6,1,1
6033,0,1,0,8,0,0
99140,0,0,0,3,1,0
44901,0,0,0,10,0,0
77071,0,1,1,14,0,1
47437,1,0,1,1,1,1
13218,1,1,0,2,0,0
13805,1,1,1,8,1,1
16502,0,1,1,15,1,1
59736,1,0,0,6,1,1
33952,1,0,0,7,0,1
51635,1,0,0,12,1,1
664,1,0,0,5,1,1
46052,0,0,0,11,1,0
31745,0,0,0,0,1,0
38808,1,0,0,10,0,1
5008,1,1,0,1,1,1
38188,1,1,1,12,1,1
33172,0,1,0,7,1,1
3423,0,1,1,0,0,0
63838,0,1,1,9,0,1
4946,1,0,0,2,1,0
75300,1,0,0,8,0,1
12266,1,1,1,2,1,1
77683,1,1,1,7,0,1
87339,1,1,1,11,0,1
74489,0,1,0,6,0,1
32055,0,0,1,5,1,1
45710,0,1,0,15,1,1
13700,1,0,1,13,0,1
66496,1,0,0,11,1,1
86771,0,0,1,12,1,1
34280,0,0,1,6,0,1
79917,1,1,0,13,0,1
47788,0,1,0,10,1,1
16522,0,0,1,4,1,0
51637,0,1,1,12,1,1
27445,1,0,0,9,1,1
63800,0,0,0,8,0,0
91275,0,1,1,4,1,1
16633,0,1,0,5,1,0
1029,0,0,0,1,0,0
55691,0,1,0,14,0,1
33906,1,0,0,2,0,0
6244,0,0,1,12,0,1
53168,1,0,0,6,0,1
34663,1,0,1,14,0,1
47653,1,1,0,4,0,0
69608,0,0,0,13,0,0
69079,1,1,0,15,1,1
83733,0,0,0,6,1,1
15352,1,0,1,6,1,1
77570,0,1,1,13,1,1
32057,0,0,0,7,0,0
18438,0,1,1,3,0,0
79071,0,1,1,10,0,1
41128,0,1,1,8,1,1
36593,0,1,1,3,0,0
40615,0,0,0,13,1,0
79398,0,1,1,15,0,1
41684,1,0,1,5,1,1
62871,0,0,1,3,0,0
93585,1,1,0,14,0,1
54161,0,1,1,0,0,1
25037,1,1,0,0,0,1
41974,1,1,1,7,1,1
25733,1,1,1,11,0,1
84444,0,1,1,8,0,1
8539,1,0,1,14,0,1
93224,1,0,1,12,1,1
13741,0,0,1,9,0,0
27362,0,0,0,11,1,0
4303,0,0,1,4,1,0
22550,0,0,1,6,0,1
83550,1,0,1,11,1,1
45835,0,0,0,15,0,0
8495,1,0,1,4,1,1
88366,0,1,0,15,1,1
82574,1,1,0,5,1,1
43618,0,0,0,11,0,0
67375,0,1,1,4,0,1
22764,0,0,0,6,1,0
59317,0,0,0,10,0,0
97856,0,0,0,8,0,0
25985,1,1,0,3,1,1
18652,0,0,1,12,0,0
55415,1,1,1,9,0,1
27145,0,1,1,8,1,1
2572,1,0,1,12,1,1
60957,0,0,1,9,1,1
3700,0,1,0,15,1,1
18804,1,0,0,4,1,0
15699,1,0,1,0,1,1
75223,1,0,0,3,1,1
92944,1,1,0,7,0,1
86693,0,1,0,14,1,1
30903,1,1,0,9,1,1
22953,1,0,1,1,0,0
15279,1,0,1,10,1,1
60787,1,0,1,1,0,1
58445,1,0,0,0,1,1
70046,0,1,0,13,0,1
17302,0,0,1,10,1,1
78252,0,0,1,11,1,1
42197,1,1,0,3,0,1
77748,0,0,1,10,1,1
18816,1,1,1,3,0,1
173,1,1,0,3,1,1
23894,0,0,0,12,1,0
1117,0,1,1,13,0,1
88130,0,0,1,8,1,1
97155,0,0,1,4,1,0
83121,1,1,0,7,0,1
88804,1,1,0,11,1,1
85553,0,1,0,14,1,1
6804,0,0,1,7,1,1
37398,1,1,1,14,1,1
36420,0,0,1,12,0,1
17852,1,1,1,7,1,1
46585,0,1,0,8,0,1
76087,0,1,0,14,1,1
66459,1,1,0,15,1,1
87393,0,1,1,9,0,1
88860,0,1,0,1,1,0
90108,1,1,1,3,0,1
86291,0,0,1,6,1,1
20641,0,0,0,10,1,0
31071,0,1,1,4,1,1
95526,0,0,0,4,1,0
25733,0,1,0,10,1,1
37421,1,0,1,1,0,1
16871,0,1,1,15,0,1
55658,1,0,0,11,1,1
45277,1,0,0,1,0,0
14982,1,1,0,6,1,1
34895,1,1,1,12,0,1
14226,0,0,0,15,0,0
42688,0,1,1,3,0,1
19685,0,0,1,12,1,1
55051,1,0,0,8,1,1
42546,1,1,0,4,1,1
92596,1,1,0,15,1,1
70739,1,0,0,4,1,1
25224,0,1,1,1,0,1
23423,0,1,1,4,1,1
2376,0,0,0,1,1,0
44292,0,1,0,14,0,1
84420,1,0,0,10,0,1
5168,0,0,0,8,1,0
4446,1,1,1,5,0,1
23997,0,0,0,7,0,0
20750,1,0,0,0,1,0
3362,1,0,0,5,1,0
7394,0,0,0,14,1,0
23932,1,0,1,9,1,1
96482,1,0,0,1,1,1
19855,0,0,0,5,1,0
72636,0,1,1,13,1,1
66064,1,0,1,15,1,1
74531,1,0,1,8,1,1
91165,1,1,0,11,1,1
59481,1,1,1,15,1,1
57970,0,1,1,10,1,1
60150,0,1,0,4,1,1
71633,1,0,1,1,0,1
19318,1,0,1,8,0,1
3618,0,1,0,15,0,1
55706,0,1,1,12,0,1
9834,1,1,1,15,1,1
19019,1,0,0,5,1,1
73060,1,0,1,8,0,1
2460,0,0,1,0,1,0
92171,0,1,0,12,1,1
48205,0,0,1,14,0,0
61873,1,0,1,7,0,1
71923,1,1,1,14,0,1
54138,0,0,1,2,0,0
74896,0,0,1,1,0,0
72880,1,0,0,0,1,0
19576,1,1,1,5,0,1
23119,0,0,0,5,1,0
81937,1,1,1,10,0,1
55446,1,1,1,8,0,1
19937,1,1,0,1,1,0
53113,1,0,1,6,1,1
5257,1,0,0,7,1,1
30216,1,1,1,14,1,1
15201,1,0,1,10,1,1
60105,1,0,1,9,1,1
66833,0,1,1,1,0,1
44324,1,0,1,1,1,1
33587,1,1,0,13,0,1
33973,1,0,1,4,1,1
14423,0,0,0,1,1,0
70122,1,1,1,10,0,1
10110,0,1,1,3,0,0
86486,1,0,1,0,0,1
19472,1,1,0,11,1,1
1234,1,1,1,5,1,1
13466,0,0,1,15,1,1
95631,1,1,1,12,0,1
22972,0,1,0,15,1,1
23724,0,1,1,2,1,1
65509,1,0,1,11,0,1
23814,1,1,1,14,1,1
43438,1,1,1,8,1,1
9179,0,1,0,3,0,0
90791,0,1,0,10,1,1
91244,1,1,0,6,1,1
32762,0,0,0,8,1,0
62820,0,1,1,13,0,1
47304,1,1,0,4,0,0
61092,0,1,1,8,0,1
30517,0,1,0,4,0,0
83417,1,0,0,1,0,0
88598,0,1,0,13,0,1
39192,1,1,1,6,0,1
17147,0,0,0,15,0,0
64098,0,1,1,2,1,1
45544,1,1,1,7,1,1
42843,1,0,0,5,0,1
18385,0,0,1,13,0,0
80506,1,1,1,5,0,1
37659,1,0,1,4,0,1
10486,0,0,1,2,0,0
97852,0,0,0,13,1,1
57310,1,0,1,15,1,1
56130,1,0,1,4,1,1
3908,0,0,0,15,1,0
29787,1,1,0,0,1,1
87372,0,0,1,11,1,1
31913,1,1,0,6,0,1
65597,0,0,1,10,0,1
69665,1,1,0,1,0,1
29017,0,0,1,14,0,1
93054,0,1,0,4,1,1
44369,1,1,0,14,1,1
38526,0,0,1,15,0,1
76617,1,1,1,14,0,1
51345,1,1,0,9,1,1
88075,1,1,1,7,0,1
93380,0,0,0,9,1,1
70178,1,1,0,0,1,1
31446,1,1,1,5,1,1
4264,1,1,0,10,0,1
11259,0,0,0,7,0,0
31730,1,0,1,4,0,1
46742,1,0,1,2,0,1
88397,0,0,1,6,0,1
36826,0,1,1,14,0,1
83447,1,1,0,14,0,1
50034,1,1,1,14,1,1
64933,1,1,1,11,0,1
42594,0,1,0,2,1,0
39469,1,1,0,7,1,1
90497,1,0,1,4,0,1
87752,0,0,1,10,0,1
80087,0,0,1,11,1,1
93230,1,1,0,1,0,1
87238,0,1,1,8,1,1
3471,0,1,0,6,1,1
22684,0,0,1,9,0,1
76482,0,1,0,9,0,1
32935,0,0,0,1,1,0
46444,1,1,0,0,1,1
79763,1,0,0,7,0,1
39747,1,0,0,2,0,0
39762,0,1,1,15,0,1
28193,1,0,1,13,1,1
24432,1,0,1,4,0,0
19857,0,0,0,6,0,0
5268,0,1,1,1,0,1
68997,0,0,1,13,1,1
20780,0,0,0,1,0,0
88010,0,0,1,12,0,1
58069,0,0,1,12,1,1
39473,0,1,0,0,0,0
73917,0,0,1,9,0,1
4054,0,0,0,5,0,0
35808,1,1,1,0,1,1
33667,1,1,1,1,1,1
45549,0,1,1,4,0,0
49556,0,0,1,0,0,0
84312,0,0,0,10,1,0
24736,1,0,0,13,1,1
3076,0,1,1,12,1,1
90070,0,0,0,6,1,0
3937,1,0,1,0,0,1
65043,0,1,0,13,0,1
24034,0,1,0,0,1,0
70160,1,1,1,6,0,1
61457,1,0,1,5,0,1
42701,0,1,1,8,1,1
14854,0,0,1,0,0,0
68176,0,0,1,15,0,1
93218,1,0,1,6,0,1
69815,0,0,1,7,1,1
57637,1,1,1,13,1,1
56556,1,1,0,12,0,1
11678,0,0,1,7,0,0
43736,1,0,1,15,1,1
16068,1,1,1,0,0,1
98311,1,1,0,11,1,1
71409,0,1,0,12,0,1
54373,1,0,0,9,1,1
26084,1,0,0,5,1,1
43726,1,1,1,12,1,1
23096,1,0,1,8,0,1
59354,0,1,0,6,1,1
82922,1,1,1,11,1,1
3856,0,0,0,2,0,0
54319,0,0,1,4,0,1
49436,1,1,0,3,1,1
51293,0,1,0,10,1,1
76839,0,1,0,2,1,1
4444,0,0,0,13,1,0
31629,1,1,1,6,1,1
4546,0,1,0,15,1,1
44059,0,1,0,11,1,1
80454,1,1,1,9,0,1
97339,1,1,1,4,1,1
22192,0,0,0,13,0,0
26929,1,1,1,9,1,1
24233,0,1,0,13,0,1
29978,0,1,1,15,0,1
7049,0,1,0,14,0,0
89633,1,1,1,12,0,1
5467,1,1,1,2,1,1
82087,0,1,1,4,0,1
63459,0,1,1,12,1,1
72818,0,0,0,4,1,0
49692,1,1,1,3,0,1
67949,0,0,1,1,1,0
94672,0,1,0,3,1,0
10070,1,1,1,8,1,1
13609,0,0,1,11,1,1
95973,1,1,0,10,0,1
65248,1,1,1,14,0,1
61540,0,0,1,7,0,1
12526,0,0,0,5,0,0
63417,0,1,1,13,0,1
71028,1,1,0,6,1,1
8380,1,1,1,4,0,1
1918,0,1,0,0,1,0
32339,1,0,1,13,0,1
4895,1,0,0,8,1,1
20357,1,1,1,14,1,1
80799,1,1,0,15,1,1
44705,1,1,1,4,1,1
51895,1,1,0,5,0,1
76905,1,1,1,11,0,1
25505,1,1,0,4,0,1
57439,0,1,0,1,0,0
97511,1,1,1,5,1,1
29287,0,0,0,14,1,0
96102,1,0,1,2,1,1
45035,0,0,1,14,1,1
48347,0,0,1,6,1,1
77898,0,0,1,6,1,1
78806,0,0,0,15,1,1
28555,1,0,0,11,1,1
68209,0,1,0,7,1,1
24510,1,0,0,1,0,0
94139,1,0,0,9,0,1
32996,0,0,1,0,1,0
25146,0,0,0,6,1,0
52348,0,0,1,15,0,1
61014,0,1,0,11,0,1
55276,1,0,1,9,1,1
40360,1,0,0,11,1,1
29257,1,0,1,9,0,1
27134,0,1,0,13,1,1
26862,1,0,0,1,0,0
59975,1,0,0,2,1,0
31298,0,0,1,13,1,1
10677,0,0,1,0,1,0
57037,1,0,1,14,0,1
64877,1,1,0,9,1,1
18754,1,0,0,7,1,1
40787,0,1,1,5,0,1
42731,1,1,0,14,1,1
75172,1,0,1,10,1,1
26453,1,1,1,13,1,1
86938,1,0,0,15,0,1
64403,0,0,0,4,0,0
86894,0,1,0,12,1,1
89608,0,1,1,14,0,1
22383,0,1,1,8,0,1
8660,1,1,0,3,0,0
79163,0,1,1,12,0,1
27346,0,1,1,9,1,1
74944,0,1,1,11,1,1
63583,1,0,0,6,1,1
54473,1,1,0,0,1,1
98564,1,0,1,13,1,1
39440,1,1,0,7,1,1
7565,1,0,0,10,1,1
45289,0,0,1,9,1,1
11971,0,1,1,7,1,1
5788,1,1,0,1,1,1
97998,1,0,0,7,0,1
74896,1,1,1,5,1,1
39181,0,1,1,12,1,1
14792,0,0,1,12,0,0
66213,1,0,0,1,0,0
40777,1,1,1,13,0,1
77092,0,0,1,12,1,1
36302,1,1,0,2,1,1
24513,0,0,1,1,0,0
89304,1,1,1,13,0,1
83832,0,0,1,3,1,1
79028,0,0,0,11,0,1
54623,1,0,0,7,1,1
98300,0,0,0,10,1,1
68081,0,0,0,2,0,0
46475,1,0,0,11,0,1
98099,0,1,0,6,1,1
4842,1,1,0,3,0,1
54073,1,0,1,15,0,1
1120,0,1,0,6,0,1
93867,1,0,1,3,1,1
20245,0,0,0,2,0,0
75661,1,0,0,1,1,0
87357,0,0,1,2,1,1
47707,1,1,0,14,1,1
1005,1,1,0,2,0,0
97179,0,0,0,1,1,0
48675,0,1,1,15,0,1
14539,0,1,0,2,0,0
87554,0,0,0,6,0,0
42638,1,1,0,1,1,1
29088,0,1,1,13,0,1
76472,1,0,1,1,1,1
4142,1,0,0,2,0,0
28562,1,0,0,12,1,1
90413,0,1,1,13,0,1
92042,0,1,0,8,0,1
31044,1,1,1,8,1,1
46289,0,1,0,10,0,1
17362,1,1,1,12,1,1
73172,0,1,0,15,1,1
79842,1,0,1,4,0,1
81403,1,1,1,13,0,1
25073,1,1,1,12,0,1
45371,0,0,0,12,1,0
18316,1,0,1,9,1,1
42065,0,0,1,4,1,0
11215,0,1,1,4,1,1
1132,0,1,0,8,1,1
78021,1,1,0,3,1,1
49707,0,1,1,9,0,1
